data: dataset/hutter-text/text8
d:1:3.569993722689425,10.856294532262774,10.856295101705165,18.142595911278512
d:2:2.640714065430931,10.856294587138091,10.85629486621443,19.07187538792159
d:3:2.3420625030064492,10.856295287270518,10.856294288289224,19.37052707255329
d:4:2.1615587118371984,10.85629500671714,10.856295395213737,19.551031690093676
d:5:2.107413300741424,10.856296028843948,10.856294785962199,19.605177514064724
d:6:2.0906382405013417,10.856296028843948,10.856294924636547,19.62195271297915
d:7:2.073762111347932,10.856296632138251,10.856294902907088,19.63882942369741
d:8:2.0637588034062837,10.856296028843948,10.856295588922565,19.64883281436023
d:9:2.056279508141415,10.856296602829826,10.856295562033175,19.656312656721585
d:10:2.0550212329277073,10.85629761500697,10.856296296456307,19.65757267853557
d:11:2.0519123543656015,10.856296946309547,10.856295667546194,19.66068025949014
d:12:2.051039913184102,10.856297743290186,10.856296186765569,19.66155401687165
d:13:2.0501425229702335,10.856298128353902,10.856296614217877,19.662452219601548
d:14:2.045841457925473,10.856297725279289,10.856296334998373,19.666752602352187
d:15:2.039962352361364,10.85629780372863,10.856295735850374,19.67263118721764
d:16:2.0369756444875335,10.856297725279289,10.85629613892483,19.675618219716583
d:17:2.0304777414021977,10.85629780372863,10.856295217388512,19.682115279714946
d:18:2.0267070425559837,10.856298012728434,10.856296563991037,19.685887534163488
d:19:2.0214416915230444,10.856298391388727,10.856297979244461,19.69115467911014
d:20:2.019990173208651,10.856298516671982,10.856296414927963,19.692604758391294
d:21:2.0145613279081367,10.856298171699132,10.856297550333993,19.69803439412499
d:22:2.0133710360711454,10.856297449945735,10.856295972970564,19.699222386845154
d:23:2.0130763146767734,10.85629837471632,10.85629872817277,19.699520788212318
d:24:2.0151274616672232,10.856298012728434,10.856296597003855,19.697467148065066
d:25:2.0152669850796485,10.85629841580313,10.856295967446417,19.697327398169897
d:26:2.016479742061822,10.856298171699132,10.856296832596906,19.696115262234215
d:27:2.017130835341913,10.856298768019068,10.856297298291429,19.695465230968583
d:28:2.0150405976211303,10.856296350925316,10.856298416598436,19.697554169902624
d:29:2.0124656650435604,10.85629837471632,10.856297166085469,19.70012987575823
d:30:2.010783956145371,10.856298171699132,10.856296341892593,19.701810557446354
d:31:2.0056516926509715,10.856298201715893,10.856295518366013,19.706942027430934
d:32:2.0038208417357275,10.856297017737102,10.85629842106803,19.708774597069404
d:33:2.0012692741873863,10.85629853765279,10.856297896106737,19.711327159572143
d:34:1.9991424341231827,10.856298467634025,10.856296541325097,19.713452574835937
d:35:1.9963887147256187,10.856298171699132,10.8562958105622,19.716205267535713
d:36:1.9958030269361657,10.85629656527405,10.85629933522892,19.716792873566803
d:37:1.9942949869320437,10.856298838037661,10.856297654230508,19.718301505336125
d:38:1.9940440485815678,10.856297017737102,10.856298867769599,19.718551836925133
d:39:1.994118207953946,10.856296261828279,10.856299394357245,19.718477448231578
d:40:1.9961801102678294,10.856298102914103,10.856297551877509,19.716415544523784
d:41:1.9961152802953173,10.856298102914103,10.856297184936409,19.716480007555194
d:42:1.9958945251506925,10.856296877287551,10.856299553657308,19.716701905794167
d:43:1.9949828939583156,10.85629746660498,10.85630006827363,19.717614640920296
d:44:1.9935677046817801,10.85629853765279,10.856296901785338,19.71902773475635
d:45:1.9914610575880651,10.85629656527405,10.856299391359375,19.72113489904536
d:46:1.98940395377263,10.856296390147834,10.856299106674278,19.72319154304948
d:47:1.987158652130514,10.856298079038385,10.856299834049397,19.72543926095727
d:48:1.9864360825616174,10.856297017737102,10.856297625611898,19.726158560787383
d:49:1.9841050308479815,10.856296350925316,10.856296146112841,19.728487466190177
d:50:1.9840088468825634,10.856296369165158,10.856297775791086,19.72858529807368
d:51:1.9840250637740624,10.856296667127456,10.856299435992335,19.72857103934573
d:52:1.9836971234684206,10.856296542436603,10.856298526250749,19.72889794521893
d:53:1.9841182984720618,10.856298535848563,10.85629826796048,19.72847850533698
d:54:1.985106219937073,10.85629656527405,10.856298696216161,19.727489041553138
d:55:1.984570581251777,10.85629802026643,10.85630062948314,19.728028068497792
d:56:1.9846403568747526,10.856296877287551,10.856300072663528,19.727956593076325
d:57:1.9835287875008554,10.856298686456395,10.856299451477177,19.729069350432717
d:58:1.9829170657081363,10.856296652096187,10.85629894292987,19.729678529317923
d:59:1.9816069183593221,10.8562985414168,10.856298958720508,19.730990581777984
d:60:1.9813896168654104,10.85629656527405,10.856298620923752,19.731205569332392
d:61:1.9789312362385871,10.856298758636694,10.856299713874272,19.733667236272378
d:62:1.9780592898518918,10.856298521525392,10.856300927851398,19.734540159524897
d:63:1.9775280697635509,10.856299901263396,10.85629917303687,19.735071004536714
d:64:1.9752812249175449,10.85629802026643,10.856300438408152,19.737317233757036
d:65:1.9755417978362253,10.856298304821824,10.856300786506308,19.737057293491905
d:66:1.9756712834018977,10.8562985414168,10.856301040409743,19.736928298424647
d:67:1.9750573739232067,10.856296652096187,10.856297466487911,19.737536744660893
d:68:1.9766831778201208,10.856299028241814,10.856301049951703,19.735916900373397
d:69:1.9759611739973018,10.85629792672375,10.856300284898587,19.736637037625034
d:70:1.9760015781853788,10.856299028241814,10.856300423568843,19.73659787362528
d:71:1.9756864272234331,10.856300565437675,10.856299283319341,19.736913421533583
d:72:1.9750176931807601,10.856298515200844,10.856300375627203,19.737581197647287
d:73:1.973630561809486,10.856296261828279,10.856297545414222,19.738963245433013
d:74:1.9736615817558452,10.856297008092243,10.856298970623197,19.738934396959596
