1251789544,6.493778228759766,46.516456604003906,4611686508334799876
1251789554,6.494121551513672,46.516456604003906,4611686508334799877
1251789564,6.494121551513672,46.516456604003906,4611686508334799877
1251789574,6.494121551513672,46.516456604003906,4611686508334799877
1251789584,6.494121551513672,46.516456604003906,4611686508334799877
1251789594,6.494464874267578,46.516456604003906,4611686508334799888
1251789604,6.494464874267578,46.515769958496094,4611686508334798522
1251789614,6.494464874267578,46.515769958496094,4611686508334798522
1251789624,6.494464874267578,46.515769958496094,4611686508334798522
1251789634,6.494808197021484,46.515769958496094,4611686508334798523
1251789644,6.494808197021484,46.515769958496094,4611686508334798523
1251789654,6.494808197021484,46.515769958496094,4611686508334798523
1251789664,6.494464874267578,46.51508331298828,4611686508334798520
1251789674,6.494464874267578,46.51508331298828,4611686508334798520
1251789684,6.494121551513672,46.51508331298828,4611686508334798509
1251789694,6.494121551513672,46.51508331298828,4611686508334798509
1251789704,6.494121551513672,46.51508331298828,4611686508334798509
1251789714,6.494121551513672,46.51508331298828,4611686508334798509
1251789724,6.493778228759766,46.51508331298828,4611686508334798508
1251789734,6.493778228759766,46.51508331298828,4611686508334798508
1251789744,6.493778228759766,46.51508331298828,4611686508334798508
1251789754,6.493778228759766,46.51508331298828,4611686508334798508
1251789764,6.494121551513672,46.51508331298828,4611686508334798509
1251789773,6.493778228759766,46.51508331298828,4611686508334798508
1251789783,6.493778228759766,46.51508331298828,4611686508334798508
1251789793,6.493778228759766,46.51508331298828,4611686508334798508
1251789803,6.493434906005859,46.51508331298828,4611686508334798505
1251789813,6.493434906005859,46.51439666748047,4611686508334798499
1251789823,6.493091583251953,46.51439666748047,4611686508334798498
1251789833,6.493091583251953,46.51439666748047,4611686508334798498
1251789843,6.493091583251953,46.51439666748047,4611686508334798498
1251789853,6.492748260498047,46.51439666748047,4611686508334797815
1251789863,6.492748260498047,46.51439666748047,4611686508334797815
1251789873,6.492404937744141,46.51439666748047,4611686508334797814
1251789883,6.492404937744141,46.51439666748047,4611686508334797814
1251789893,6.492404937744141,46.51439666748047,4611686508334797814
1251789903,6.492061614990234,46.513710021972656,4611686508334797809
1251789913,6.492061614990234,46.513710021972656,4611686508334797809
1251789923,6.491718292236328,46.513710021972656,4611686508334797808
1251789933,6.491718292236328,46.513710021972656,4611686508334797808
1251789943,6.492061614990234,46.513710021972656,4611686508334797809
1251789953,6.492061614990234,46.513710021972656,4611686508334797809
1251789963,6.492061614990234,46.513023376464844,4611686508334797787
1251789973,6.492061614990234,46.513023376464844,4611686508334797787
1251789983,6.492404937744141,46.513023376464844,4611686508334797790
1251789993,6.492061614990234,46.513023376464844,4611686508334797787
1251790003,6.492061614990234,46.51233673095703,4611686508334797785
1251790013,6.492404937744141,46.51233673095703,4611686508334797788
1251790023,6.492404937744141,46.51233673095703,4611686508334797788
1251790033,6.492404937744141,46.51233673095703,4611686508334797788
1251790043,6.492404937744141,46.51233673095703,4611686508334797788
1251790053,6.492748260498047,46.51233673095703,4611686508334797789
1251790063,6.492748260498047,46.51165008544922,4611686508334797783
1251790072,6.492748260498047,46.51165008544922,4611686508334797783
1251790082,6.492748260498047,46.51165008544922,4611686508334797783
1251790092,6.492748260498047,46.51165008544922,4611686508334797783
1251790102,6.492748260498047,46.51165008544922,4611686508334797783
1251790112,6.493091583251953,46.51165008544922,4611686508334798466
1251790122,6.493091583251953,46.51165008544922,4611686508334798466
1251790192,6.493434906005859,46.510276794433594,4611686508334798379
1251790202,6.493778228759766,46.510276794433594,4611686508334798382
1251790212,6.493778228759766,46.510963439941406,4611686508334798468
1251790222,6.494121551513672,46.510963439941406,4611686508334798469
1251790222,6.494121551513672,46.510963439941406,4611686508334798469
1251790272,6.494121551513672,46.510276794433594,4611686508334798383
1251790282,6.494121551513672,46.510276794433594,4611686508334798383
1251790292,6.494121551513672,46.510276794433594,4611686508334798383
1251790302,6.494121551513672,46.510276794433594,4611686508334798383
1251790312,6.494121551513672,46.510276794433594,4611686508334798383
1251790322,6.494121551513672,46.510276794433594,4611686508334798383
1251790332,6.494121551513672,46.510276794433594,4611686508334798383
1251790342,6.493778228759766,46.510276794433594,4611686508334798382
1251790352,6.493778228759766,46.510276794433594,4611686508334798382
1251790362,6.494121551513672,46.510963439941406,4611686508334798469
1251790372,6.494121551513672,46.510276794433594,4611686508334798383
1251790381,6.494121551513672,46.510276794433594,4611686508334798383
1251790391,6.494121551513672,46.510276794433594,4611686508334798383
